0.6165225	0	0.4217575
1.31403	0	3.88863
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.546896	0	2.761335
0	0	0
0.128204	0	2.54068
0	0	0
